GRIDCODE,CVIDE,Fb,Area VEGxCELDA,AREA ENTIDADxMUN
248353,11030,3.2251E-05,20728.00,642708677
248353,11020,0.008539146,2670060.36,312684709.9
248353,11020,0.067614831,6309211.64,93311060.82
248354,11020,0.02287559,7152847.25,312684709.9
248354,11020,0.019795646,1847152.75,93311060.82
248355,11020,0.010608307,3317055.27,312684709.9
248356,11030,0.000106056,134979.29,1272723124
248356,11020,0.007245687,2265615.51,312684709.9
248356,11020,0.009044428,843945.21,93311060.82
248357,11030,0.00092774,1180756.75,1272723124
248357,11030,0.006362266,4089083.75,642708677
248357,11020,0.0004939,154434.85,312684709.9
248357,11020,0.03832048,3575724.66,93311060.82
248358,11030,0.013586251,8732001.19,642708677
248359,11030,0.000560753,713683.28,1272723124
248359,11030,0.000835653,537081.42,642708677
248359,11030,0.003573462,2296694.75,642708677
248360,11030,0.003479833,2236519.08,642708677
248360,11030,0.005649422,3630932.50,642708677
248360,11030,0.004806948,3089467.12,642708677
248360,11015,9.07062E-05,43081.30,474954143.6
248361,11030,0.009623779,6185286.55,642708677
248361,11030,0.002063053,1325941.95,642708677
248361,11015,0.003104665,1474573.52,474954143.6
248361,11015,2.98934E-05,14197.98,474954143.6
248362,11030,0.006829665,4389484.65,642708677
248362,11030,0.003848916,2473731.64,642708677
248362,11015,0.000145285,69003.86,474954143.6
248362,11015,0.004353641,2067779.86,474954143.6
248363,11030,0.00235652,1514555.62,642708677
248363,11030,0.004500566,2892552.90,642708677
248363,11015,0.009670179,4592891.47,474954143.6
248364,11030,0.003284413,2110920.57,642708677
248364,11015,0.005648582,2682817.52,474954143.6
248364,11014,1.11176E-06,148.26,133357775.7
248364,11014,0.031540071,4206113.65,133357775.7
248365,11015,6.56427E-07,311.77,474954143.6
248365,11015,0.001810892,860090.43,474954143.6
248365,11014,0.052466678,6996839.50,133357775.7
248365,11014,0.005212519,695129.96,133357775.7
248366,11014,0.034729154,4631402.79,133357775.7
248366,11014,0.00155175,1097572.28,707312698.4
248367,11014,0.01113608,7876690.82,707312698.4
248368,11014,0.011407598,8068739.10,707312698.4
248369,11014,0.000327529,231665.19,707312698.4
248370,11014,0.006981475,4938085.73,707312698.4
248371,11014,0.009311587,6586203.47,707312698.4
248372,11014,0.012105521,8562388.49,707312698.4
248373,11014,0.005180405,3664166.54,707312698.4
248374,11014,0.009959945,7044795.49,707312698.4
248375,11014,0.002935053,2076000.35,707312698.4
248376,11014,8.91856E-06,6308.21,707312698.4
248377,11014,0.005594269,3956897.65,707312698.4
248378,11014,0.006560377,4640238.20,707312698.4
248385,11033,0.002314211,1353059.26,584674052.4
248386,11033,0.015374808,8989251.38,584674052.4
248387,11033,0.015310743,8951794.15,584674052.4
248388,11033,0.007984987,4668614.69,584674052.4
248389,11033,0.007226153,4224944.40,584674052.4
248390,11033,0.006213512,3632879.06,584674052.4
248391,11033,0.000182686,106811.56,584674052.4
248393,11013,0.04137446,1908410.08,46125316.61
248393,11043,0.000454934,115123.14,253054356.9
248394,11013,0.107220504,4945579.71,46125316.61
248394,11043,0.011438554,2894575.96,253054356.9
248395,11013,0.001053183,48578.38,46125316.61
248395,11043,0.03224329,8159305.10,253054356.9
248396,11043,0.013791225,3489929.48,253054356.9
248397,11043,0.031862064,8062834.18,253054356.9
248398,11043,0.016189001,4096697.32,253054356.9
248399,11043,0.008235467,2084020.86,253054356.9
248400,11043,0.002621839,591415.19,225572623.1
248401,11045,0.000349637,119759.29,342524733.6
248401,11034,0.059844505,5890493.70,98429985
248401,11043,0.000812854,183357.55,225572623.1
248402,11034,0.000168385,16574.18,98429985
248402,11034,0.091267166,8983425.82,98429985
248403,11045,0.002964915,1015556.68,342524733.6
248403,11034,0.074941709,7376511.33,98429985
248403,11034,0.006176288,607931.98,98429985
248404,11045,0.00033504,114759.51,342524733.6
248404,11045,0.009796934,3355692.37,342524733.6
248404,11034,0.03261976,3210762.47,98429985
248404,11034,0.023557716,2318785.65,98429985
248405,22013,0.021008708,1618835.88,77055471.36
248405,22013,0.022585511,1740337.18,77055471.36
248405,22013,0.00058725,41795.78,71172076.7
248405,11045,0.000302066,103465.17,342524733.6
248405,11045,0.004696779,432766.25,92141073.33
248405,11045,0.003071017,282966.78,92141073.33
248405,11045,0.013467751,4613037.99,342524733.6
248405,11034,0.000968249,95304.73,98429985
248405,11034,0.020425192,71490.25,3500102.038
248406,22013,0.102577069,7904124.43,77055471.36
248406,22013,0.012704596,978958.62,77055471.36
248406,11045,0.001268891,116916.95,92141073.33
248407,22013,0.032919302,2536612.32,77055471.36
248407,22013,0.033295091,2565568.92,77055471.36
248407,11045,0.040794513,3758850.24,92141073.33
248407,11045,0.001508215,138968.51,92141073.33
248408,22013,0.000342183,26367.10,77055471.36
248408,22013,0.006583011,507257.05,77055471.36
248408,11045,0.079811451,7353912.75,92141073.33
248408,11045,0.012003846,1106047.27,92141073.33
248408,11006,7.7088E-05,6415.83,83227305.47
248409,11045,0.011148764,1027259.10,92141073.33
248409,11045,0.004060624,374150.26,92141073.33
248409,11006,0.049446195,4115273.55,83227305.47
248409,11006,0.041853056,3483317.10,83227305.47
248410,11006,0.002744836,228445.31,83227305.47
248410,11006,0.105392751,8771554.69,83227305.47
248411,11006,0.103143053,8584318.35,83227305.47
248412,11006,0.039268972,3268250.72,83227305.47
248413,22013,0.044365644,3157594.98,71172076.7
248414,22013,0.037847278,2693669.37,71172076.7
248414,22013,0.316882118,1553507.20,4902476.708
248414,22013,0.063542459,4522448.74,71172076.7
248415,22002,0.001610706,551552.39,342428901.7
248415,22013,0.045010822,3203513.70,71172076.7
248415,22013,0.073693703,5244933.91,71172076.7
248416,22002,0.018938088,6484948.60,342428901.7
248416,22002,0.000179942,12753.25,70874273.79
248416,22013,0.011571713,823582.87,71172076.7
248416,22013,0.023586712,1678715.29,71172076.7
248417,22002,0.016698143,5717926.76,342428901.7
248417,22002,0.046308386,3282073.24,70874273.79
249392,14053,0.003336817,4308006.52,1291052581
249392,14109,0.009680811,4691993.48,484669484.1
249393,14053,0.005741519,7412603.26,1291052581
249393,14109,0.003275215,1587396.74,484669484.1
249394,14053,0.005062818,6536364.65,1291052581
249394,14109,0.003165725,1534330.40,484669484.1
249395,14053,0.000476291,614916.08,1291052581
249395,14109,0.001319508,639525.22,484669484.1
249395,14109,0.003625128,1756989.03,484669484.1
249396,14109,0.018241161,8840934.29,484669484.1
249396,14109,0.000310958,150711.65,484669484.1
249397,14109,0.001231985,597105.35,484669484.1
249397,14109,0.017337371,8402894.65,484669484.1
249398,14053,1.78462E-05,23040.32,1291052581
249398,14109,0.018505996,8969291.72,484669484.1
249399,14053,0.0010817,1396531.71,1291052581
249399,14053,0.00267472,3453203.76,1291052581
249399,14109,0.007294334,3535341.17,484669484.1
249399,14109,0.001268748,614923.36,484669484.1
249400,14053,3.06977E-05,39632.37,1291052581
249400,14053,0.000205518,265334.27,1291052581
249400,14053,0.005383466,6950338.03,1291052581
249401,14053,0.005983235,7724670.61,1291052581
249401,14053,0.000109054,140793.94,1291052581
249402,14053,0.002195935,2835067.84,1291052581
249407,11020,0.005581482,1745244.15,312684709.9
249408,11020,0.012108025,3785994.38,312684709.9
249409,11020,0.028782987,9000000.00,312684709.9
249410,11020,0.006915561,645298.38,93311060.82
249410,11020,0.026719252,8354701.62,312684709.9
249411,11030,9.44628E-05,60712.05,642708677
249411,11020,0.061428842,5731990.43,93311060.82
249411,11020,0.010257289,3207297.52,312684709.9
249412,11030,0.010324256,6635488.61,642708677
249412,11020,0.025340098,2364511.39,93311060.82
249413,11030,0.000136478,173698.14,1272723124
249413,11030,0.000475704,305738.89,642708677
249413,11020,0.017003169,5316630.95,312684709.9
249413,11020,0.034336037,3203932.02,93311060.82
249414,11030,0.000440923,561173.07,1272723124
249414,11020,0.012634459,3950602.29,312684709.9
249415,11030,0.000983884,1252211.31,1272723124
249415,11020,0.001086758,339812.70,312684709.9
249416,11030,0.005187396,6602119.44,1272723124
249416,11030,0.001337268,859474.01,642708677
249417,11030,0.003395615,4321678.31,1272723124
249417,11030,0.004263647,2740283.11,642708677
249418,11030,0.004075029,5186383.49,1272723124
249418,11030,1.47278E-06,946.57,642708677
249418,11030,3.62342E-06,2328.80,642708677
249419,11030,0.00480545,6116007.84,1272723124
249419,11030,0.003822282,2456613.97,642708677
249419,11030,0.000172785,111050.61,642708677
249419,11030,0.000492179,316327.58,642708677
249420,11030,0.001750493,2227893.29,1272723124
249420,11030,0.008885385,5710713.77,642708677
249420,11030,0.001651437,1061392.93,642708677
249421,11030,1.96982E-06,2507.04,1272723124
249421,11030,0.009505153,6109044.52,642708677
249421,11030,0.00449418,2888448.44,642708677
249422,11030,0.002550077,1638956.49,642708677
249422,11030,0.011442257,7354037.73,642708677
249422,11015,1.47504E-05,7005.78,474954143.6
249423,11030,8.37432E-08,53.82,642708677
249423,11030,0.012659028,8136066.86,642708677
249423,11014,0.000158387,21122.14,133357775.7
249423,11014,0.00631952,842757.17,133357775.7
249424,11030,0.008134649,5228209.35,642708677
249424,11030,0.000780081,501364.91,642708677
249424,11014,0.016216164,2162551.55,133357775.7
249425,11030,0.000470731,599110.86,1272723124
249425,11030,0.003163718,2033349.31,642708677
249425,11014,0.001417438,1002572.18,707312698.4
249425,11014,0.019533475,2604940.76,133357775.7
249426,11030,3.98303E-05,50692.98,1272723124
249426,11014,0.007329028,5183914.49,707312698.4
249426,11014,0.000290987,205818.51,707312698.4
249427,11014,0.001841172,1302284.55,707312698.4
249428,11014,0.000179894,127241.34,707312698.4
249429,11014,4.48219E-06,3170.31,707312698.4
249430,11014,0.0015924,1126325.03,707312698.4
249431,11014,0.01214323,8589060.47,707312698.4
249432,11014,0.009777235,6915562.19,707312698.4
249433,11014,0.008261125,5843198.36,707312698.4
249436,11014,0.011754164,8313869.64,707312698.4
249437,11014,0.006409336,4533404.69,707312698.4
249444,11033,0.004961535,2900880.68,584674052.4
249445,11033,0.015393192,9000000.00,584674052.4
249446,11033,0.014997724,8768779.93,584674052.4
249447,11033,0.003286507,1921535.48,584674052.4
249448,11033,0.003968144,2320070.81,584674052.4
249449,11033,0.003957643,2313931.25,584674052.4
249451,11033,9.44776E-07,552.39,584674052.4
249452,11043,0.006312762,1597471.85,253054356.9
249452,11033,7.52272E-06,4398.34,584674052.4
249453,11043,0.002387239,604101.17,253054356.9
249454,11043,0.014292279,3616723.43,253054356.9
249456,11043,7.6949E-05,19472.27,253054356.9
249459,11045,0.000803821,275328.41,342524733.6
249459,11043,0.000469695,105950.43,225572623.1
249460,11045,0.000207464,71061.71,342524733.6
249460,11045,0.002858631,979151.97,342524733.6
249460,11034,0.015443662,1520119.42,98429985
249460,11043,3.63902E-05,8208.63,225572623.1
249461,11045,8.19169E-05,28058.58,342524733.6
249461,11034,0.000679096,66843.36,98429985
249461,11034,0.025388278,2498967.78,98429985
249462,11045,5.31999E-05,18222.27,342524733.6
249462,11045,0.014378633,4925037.51,342524733.6
249462,11045,0.000204225,69952.27,342524733.6
249462,11034,0.006857775,675010.74,98429985
249462,11034,7.7883E-06,766.60,98429985
249463,11045,0.000472766,101131.97,213915703.5
249463,11045,0.007955659,2725009.89,342524733.6
249463,11045,0.020145595,1856236.72,92141073.33
249463,11045,0.012605284,4317621.42,342524733.6
249464,11045,0.013723907,2935759.17,213915703.5
249464,11045,0.049405108,4552239.72,92141073.33
249464,11045,0.004414283,1512001.11,342524733.6
249465,22013,0.002476481,190826.44,77055471.36
249465,11045,0.029519215,6314623.68,213915703.5
249465,11045,0.027073158,2494549.88,92141073.33
249466,11045,0.021356237,4568434.52,213915703.5
249466,11045,0.04809544,4431565.48,92141073.33
249467,11045,0.00028858,61731.88,213915703.5
249467,11045,0.097006338,8938268.12,92141073.33
249468,11045,0.036663911,3378252.13,92141073.33
249468,11006,0.043358333,3608597.23,83227305.47
249468,11006,0.024188584,2013150.64,83227305.47
249469,11006,0.098569566,8203679.40,83227305.47
249470,11006,0.025431505,2116595.67,83227305.47
249472,11006,0.091254085,1568970.66,17193429.3
249473,22013,0.02994824,2131478.41,71172076.7
249473,22013,0.683117882,3348969.51,4902476.708
249473,11006,0.003185054,338179.24,106176941.5
249473,11006,0.174830785,3005940.74,17193429.3
249474,22013,0.09072652,6457194.81,71172076.7
249474,11006,0.023948751,2542805.19,106176941.5
249475,22002,0.001208262,413743.91,342428901.7
249475,22002,0.014886729,5097646.36,342428901.7
249475,22013,0.020392063,1451345.45,71172076.7
249475,22013,0.017102752,1217238.37,71172076.7
249475,11006,0.006515856,691833.71,106176941.5
249475,11006,0.001207345,128192.20,106176941.5
249476,22002,0.026282828,9000000.00,342428901.7
250451,14053,0.006751489,8716527.24,1291052581
250451,14109,0.000584879,283472.76,484669484.1
250452,14053,0.006971056,9000000.00,1291052581
250453,14053,0.001562553,2017337.91,1291052581
250454,14053,7.16253E-05,92471.99,1291052581
250454,14109,0.001790418,867760.76,484669484.1
250455,14053,0.003439863,4441044.54,1291052581
250455,14109,0.009227012,4472051.35,484669484.1
250456,14053,0.002868585,3703493.44,1291052581
250456,14053,0.003058484,3948663.98,1291052581
250456,14109,0.00129328,626813.47,484669484.1
250456,14109,0.001487672,721029.11,484669484.1
250457,14053,0.000222257,286945.07,1291052581
250457,14053,0.006335624,8179623.46,1291052581
250457,14109,0.000574922,278647.06,484669484.1
250458,14053,0.006390883,8250966.26,1291052581
250458,14053,0.000386674,499216.32,1291052581
250458,14053,0.000193449,249753.04,1291052581
250459,14053,0.003518914,4543103.07,1291052581
250459,14053,0.003452142,4456896.93,1291052581
250460,14053,0.001955961,2525248.91,1291052581
250460,14053,0.005015095,6474751.09,1291052581
250461,14053,0.004830868,6236904.33,1291052581
250461,14053,0.000747806,965457.32,1291052581
250462,14053,0.005450502,1871900.31,343436287.4
250463,11020,0.00594165,554421.68,93311060.82
250463,14053,0.007009302,2407248.58,343436287.4
250464,11020,0.050633965,4724708.96,93311060.82
250464,14053,0.004199219,1442164.26,343436287.4
250465,11020,0.001745445,545774.06,312684709.9
250465,11020,0.015916034,1485142.02,93311060.82
250465,14053,0.000572156,196499.03,343436287.4
250466,11020,0.026040934,8142601.91,312684709.9
250467,11020,0.026960023,8429987.10,312684709.9
250468,11020,0.028782987,9000000.00,312684709.9
250469,11030,6.7899E-05,86416.60,1272723124
250469,11030,0.000229449,147468.81,642708677
250469,11020,1.25907E-05,3936.93,312684709.9
250469,11020,0.045464107,4242304.09,93311060.82
250469,11020,0.014455051,4519873.56,312684709.9
250470,11030,0.000239815,305217.94,1272723124
250470,11030,0.007549087,4851863.94,642708677
250470,11020,0.034419876,3211755.10,93311060.82
250470,11020,0.002018529,631163.02,312684709.9
250471,11030,1.0422E-06,1326.43,1272723124
250471,11030,0.01400117,8998673.57,642708677
250472,11030,0.004592955,5845559.42,1272723124
250472,11030,0.004771953,3066975.44,642708677
250472,11020,0.000279637,87438.21,312684709.9
250472,11020,2.88624E-07,26.93,93311060.82
250473,11030,0.006880819,8757377.45,1272723124
250473,11030,4.77258E-06,3067.38,642708677
250473,11020,0.000766124,239555.17,312684709.9
250474,11030,0.000897128,1141795.83,1272723124
250474,11030,0.008312583,5342569.08,642708677
250475,11030,6.68234E-05,85047.67,1272723124
250475,11030,0.001277685,821179.13,642708677
250476,11030,0.003801621,4838411.19,1272723124
250477,11030,0.004135254,5263033.41,1272723124
250478,11030,0.004811045,6123128.30,1272723124
250479,11030,0.004766687,6066672.85,1272723124
250480,11030,0.003969879,5052556.92,1272723124
250480,11030,0.005853043,3761801.43,642708677
250480,11030,0.000288843,185641.65,642708677
250481,11030,0.00016086,204730.86,1272723124
250481,11030,0.009669852,6214898.05,642708677
250481,11030,0.004014838,2580371.09,642708677
250482,11030,0.001572684,1010777.97,642708677
250482,11030,0.01243055,7989222.03,642708677
250483,11030,0.000180061,229167.75,1272723124
250483,11030,0.012698094,8161175.40,642708677
250483,11030,0.000380441,484195.91,1272723124
250483,11030,0.000195207,125460.94,642708677
250484,11030,0.004692613,5972396.71,1272723124
250484,11030,0.00108113,694851.39,642708677
250484,11030,0.001832882,2332751.90,1272723124
250485,11030,0.003576983,4552509.30,1272723124
250485,11014,0.005747335,4065163.01,707312698.4
250486,11030,0.000239821,305225.70,1272723124
250486,11014,0.006516914,4609495.68,707312698.4
250487,11014,0.000911912,645007.07,707312698.4
250488,11014,0.004909431,3472502.88,707312698.4
250489,11014,0.010076151,7126989.82,707312698.4
250490,11014,0.012724217,9000000.00,707312698.4
250491,11014,0.012402438,8772401.67,707312698.4
250492,11014,0.001100952,778717.39,707312698.4
250495,11014,0.008835764,6249648.07,707312698.4
250496,11014,0.009260266,6549904.06,707312698.4
250497,11014,0.001169233,827013.38,707312698.4
250499,11033,0.002324816,105965.08,45579982.73
250500,11033,0.091195091,4156670.68,45579982.73
250501,11033,0.002330706,106233.55,45579982.73
250503,11033,0.000379658,221976.46,584674052.4
250504,11033,0.001431832,837155.06,584674052.4
250505,11033,0.011695393,6837992.81,584674052.4
250506,11033,0.013204346,7720238.67,584674052.4
250507,11033,0.010132627,5924284.25,584674052.4
250508,11033,0.001017092,594667.16,584674052.4
250509,11033,0.0003368,196918.37,584674052.4
250510,11043,0.006844186,1731951.15,253054356.9
250510,11033,0.005718894,3343689.15,584674052.4
250511,11043,0.028644173,7248532.77,253054356.9
250511,11033,0.000240554,140645.83,584674052.4
250512,11043,0.001538449,389311.19,253054356.9
250515,11043,0.002779169,703280.95,253054356.9
250516,11043,0.012821182,3244455.85,253054356.9
250517,11043,0.001694484,428796.62,253054356.9
250517,11043,0.015577418,3513839.01,225572623.1
250517,11043,0.000272833,69041.53,253054356.9
250518,11045,6.85388E-05,23476.22,342524733.6
250518,11043,0.003597237,811438.27,225572623.1
250518,11043,0.007888277,1996162.89,253054356.9
250518,11043,4.98756E-06,1125.06,225572623.1
250519,11045,0.01765804,6048315.56,342524733.6
250519,11043,0.003841454,866526.75,225572623.1
250520,11045,0.022260032,7624611.49,342524733.6
250520,11045,0.001242275,425510.00,342524733.6
250521,11045,0.015178949,5199165.53,342524733.6
250521,11045,0.01087641,3725439.50,342524733.6
250522,11045,0.002829479,969166.57,342524733.6
250522,11045,0.009234798,1975468.40,213915703.5
250522,11045,0.017674389,6053915.28,342524733.6
250522,11045,1.57341E-05,1449.76,92141073.33
250523,11045,0.042072648,9000000.00,213915703.5
250524,11045,0.042072648,9000000.00,213915703.5
250525,11045,0.032056437,6857375.33,213915703.5
250525,11045,0.023253741,2142624.67,92141073.33
250526,11045,0.000194606,41629.37,213915703.5
250526,11045,0.097224509,8958370.63,92141073.33
250527,11045,0.068586747,6319656.50,92141073.33
250527,11045,2.42696E-05,2236.22,92141073.33
250527,11006,0.02306453,1919598.66,83227305.47
250527,11006,0.009113699,758508.62,83227305.47
250528,11006,0.106195578,8838371.78,83227305.47
250529,11006,0.016900068,1406547.09,83227305.47
250531,11006,0.039563045,680224.41,17193429.3
250532,11006,0.008242656,875180.04,106176941.5
250532,11006,0.436528374,7505419.73,17193429.3
250533,22002,0.000645738,221119.41,342428901.7
250533,11006,0.08029392,8525362.86,106176941.5
250533,11006,0.014745036,253517.73,17193429.3
250534,22002,0.017927434,6138871.70,342428901.7
250534,22002,0.008323409,2850175.83,342428901.7
250534,11006,0.000103153,10952.47,106176941.5
250535,22002,3.43637E-05,11767.12,342428901.7
250535,22002,0.02138473,7322749.46,342428901.7
251510,14053,0.006667482,8608069.60,1291052581
251511,14053,0.006971056,9000000.00,1291052581
251512,14053,0.003007761,3883177.52,1291052581
251513,14053,0.000119047,153695.97,1291052581
251514,14053,0.006686992,8633257.66,1291052581
251515,14053,0.006744196,8707111.82,1291052581
251515,14053,0.000194314,250870.21,1291052581
251516,14053,0.00013346,172303.94,1291052581
251516,14053,0.004482051,5786563.88,1291052581
251517,14053,0.006027422,7781718.41,1291052581
251518,14053,0.004993536,6446917.01,1291052581
251518,14053,0.001800007,2323904.14,1291052581
251519,14053,0.000271909,351048.68,1291052581
251519,14053,0.005148718,6647265.49,1291052581
251520,14053,0.0058881,7601846.89,1291052581
251520,14053,0.000553854,715054.13,1291052581
251521,14053,0.000386635,499165.52,1291052581
251521,14053,0.008410835,2888586.08,343436287.4
251522,14053,0.002296935,2965464.16,1291052581
251522,14053,0.01576507,5414297.17,343436287.4
251523,14053,0.001728898,2232098.56,1291052581
251523,14053,0.016672397,5725905.96,343436287.4
251524,11020,0.00153668,480496.48,312684709.9
251524,11020,0.006820083,636389.16,93311060.82
251524,14053,0.001093243,1411433.72,1291052581
251524,14053,0.005399816,1854492.83,343436287.4
251525,11020,0.000358409,33443.54,93311060.82
251525,11020,0.009664325,3021886.80,312684709.9
251525,14053,0.007033701,2415628.32,343436287.4
251525,14053,0.002733461,3529041.34,1291052581
251526,11020,0.04641773,4331287.60,93311060.82
251526,11020,0.014275357,4463685.92,312684709.9
251526,14053,0.000596985,205026.48,343436287.4
251527,11030,1.74672E-05,22230.85,1272723124
251527,11030,0.00012551,80666.29,642708677
251527,11020,0.000706169,220808.26,312684709.9
251527,11020,0.07008219,6539443.49,93311060.82
251527,11020,0.006833884,2136851.11,312684709.9
251528,11030,0.004091749,5207663.01,1272723124
251528,11030,0.003727174,2395486.84,642708677
251528,11020,3.86416E-05,12082.63,312684709.9
251528,11020,0.014820913,1382955.11,93311060.82
251528,11020,5.7963E-06,1812.41,312684709.9
251529,11030,0.00509071,6479064.29,1272723124
251529,11030,0.003922361,2520935.71,642708677
251530,11030,0.003677818,4680844.28,1272723124
251530,11030,0.006720239,4319155.72,642708677
251531,11030,0.007030064,8947325.17,1272723124
251531,11030,8.19576E-05,52674.83,642708677
251532,11030,0.005668988,7215051.93,1272723124
251533,11030,0.003389344,4313696.62,1272723124
251533,11030,0.007291489,4686303.38,642708677
251534,11030,9.66422E-05,122998.82,1272723124
251534,11030,0.013309886,8554379.50,642708677
251535,11030,0.002326804,2961377.48,1272723124
251535,11030,0.000933889,600218.50,642708677
251536,11030,0.004932948,6278277.50,1272723124
251537,11030,0.002872453,3655836.75,1272723124
251538,11030,0.00185008,2354639.43,1272723124
251539,11030,0.001179443,1501103.80,1272723124
251540,11030,0.004230417,5384149.49,1272723124
251540,11030,0.003271389,2102549.88,642708677
251540,11030,3.13379E-05,20141.17,642708677
251541,11030,0.000210729,268199.19,1272723124
251541,11030,0.012195896,7838407.92,642708677
251541,11030,0.001390043,893392.89,642708677
251542,11030,0.007112334,4571158.75,642708677
251542,11030,0.003479815,4428841.25,1272723124
251543,11030,0.000124639,158630.51,1272723124
251543,11030,0.002382832,3032684.90,1272723124
251543,11030,0.003889229,4949912.16,1272723124
251544,11030,0.003654821,4651575.61,1272723124
251544,11014,0.005874759,4155291.32,707312698.4
251545,11030,0.004745022,6039099.74,1272723124
251545,11014,0.003072266,2173052.54,707312698.4
251546,11030,0.001660265,2113057.73,1272723124
251546,11014,0.002186516,1546550.66,707312698.4
251547,11014,0.010395619,7352953.27,707312698.4
251548,11014,0.012724217,9000000.00,707312698.4
251549,11029,0.000100053,27554.09,275393568.9
251549,11014,0.008040268,5686983.34,707312698.4
251550,11029,0.000129092,35551.13,275393568.9
251550,11014,0.006704845,4742421.92,707312698.4
251553,11014,0.001477395,1044979.90,707312698.4
251554,11014,0.007980391,5644632.18,707312698.4
251555,11014,0.01042613,7374534.18,707312698.4
251556,11014,0.004630969,3275543.03,707312698.4
251558,11033,0.039633426,1806490.89,45579982.73
251559,11033,0.191263296,8717777.73,45579982.73
251560,11033,0.068936085,3142105.58,45579982.73
251561,11033,0.007156425,326189.71,45579982.73
251564,11033,0.000183721,107417.12,584674052.4
251565,11033,0.000987311,577255.41,584674052.4
251568,11033,0.010064341,5884358.90,584674052.4
251569,11043,0.001808216,457577.00,253054356.9
251569,11033,3.0709E-05,17954.77,584674052.4
251569,11033,0.002118517,1238641.85,584674052.4
251570,11043,0.002881508,729178.14,253054356.9
251570,11043,0.00461466,1167759.87,253054356.9
251571,11043,0.00934869,2365726.81,253054356.9
251571,11043,0.002467863,624503.58,253054356.9
251572,11043,0.00309375,782887.04,253054356.9
251574,11043,0.000576798,145961.23,253054356.9
251574,11043,0.00124088,279908.53,225572623.1
251574,11043,0.001847458,467507.22,253054356.9
251575,11043,0.01825049,4116810.84,225572623.1
251575,11043,0.017252373,4365788.04,253054356.9
251576,11043,0.016022412,4054541.20,253054356.9
251576,11043,0.020919662,4718903.12,225572623.1
251576,11043,0.000595418,150673.05,253054356.9
251577,11043,0.010814334,2736614.38,253054356.9
251578,11045,0.015796662,5410747.43,342524733.6
251578,11045,0.000833225,285400.03,342524733.6
251579,11045,0.004678737,1602583.18,342524733.6
251579,11045,0.019497609,6678413.20,342524733.6
251580,11045,0.012865487,4406747.62,342524733.6
251581,11045,0.014395402,3079402.54,213915703.5
251581,11045,0.014380012,4925509.92,342524733.6
251582,11045,0.042072648,9000000.00,213915703.5
251583,11045,0.042072648,9000000.00,213915703.5
251584,11045,0.039406005,8429563.37,213915703.5
251584,11045,0.006190905,570436.63,92141073.33
251585,11045,0.006975424,1492152.76,213915703.5
251585,11045,0.079863315,7358691.53,92141073.33
251585,11045,0.001618775,149155.71,92141073.33
251586,11045,0.001042214,356984.01,342524733.6
251586,11045,0.024678646,2273916.93,92141073.33
251586,11045,0.06473002,5964293.48,92141073.33
251586,11006,0.000905949,96190.87,106176941.5
251586,11006,0.003708094,308614.71,83227305.47
251587,11006,0.021146747,2245296.93,106176941.5
251587,11006,0.037501745,3121169.22,83227305.47
251588,11006,0.004608085,383518.46,83227305.47
251589,11006,0.009730219,1033124.85,106176941.5
251590,22003,0.000224518,76052.11,338735546.6
251590,11006,0.027271834,2895639.90,106176941.5
251591,22003,0.000353527,119752.12,338735546.6
251591,11006,0.061964965,6579250.45,106176941.5
251591,11006,0.071552164,1230227.08,17193429.3
251592,22002,9.44968E-05,32358.45,342428901.7
251592,11006,0.038642222,4102912.90,106176941.5
251592,11006,0.018041579,1915599.71,106176941.5
251592,11006,0.171526511,2949128.94,17193429.3
251593,22003,0.000277236,93909.66,338735546.6
251593,22003,0.000223932,75853.80,338735546.6
251593,22002,0.000652486,223430.18,342428901.7
251593,22002,0.011709792,4009771.06,342428901.7
251593,22002,0.004168178,1427304.73,342428901.7
251593,11006,0.011513848,1222505.20,106176941.5
251593,11006,0.018339437,1947225.36,106176941.5
251594,22003,9.95401E-05,33717.77,338735546.6
251594,22003,1.1637E-06,394.19,338735546.6
251594,22002,0.010997904,3766000.25,342428901.7
251594,22002,0.006630062,2270324.71,342428901.7
251594,22002,0.005961611,2041427.77,342428901.7
252569,14053,0.003997875,5161466.22,1291052581
252570,14053,0.006971056,9000000.00,1291052581
252571,14053,0.003766493,4862740.10,1291052581
252572,14053,0.001249034,1612567.96,1291052581
252573,14053,0.001036083,1337637.67,1291052581
252573,14053,0.000304729,393420.71,1291052581
252574,14053,0.000871477,1125122.07,1291052581
252575,14053,0.000146837,189574.68,1291052581
252576,14053,0.004418478,5704486.93,1291052581
252577,14053,0.006774365,8746061.47,1291052581
252578,14053,0.002033121,2624866.50,1291052581
252579,14053,0.00016824,217206.32,1291052581
252579,14053,0.000666316,860248.94,1291052581
252580,14053,0.003630829,4687591.15,1291052581
252580,14053,1.44588E-05,18667.05,1291052581
252581,14053,0.006452122,8330028.58,1291052581
252582,14053,0.001935085,2498296.63,1291052581
252583,14053,0.002771185,951725.37,343436287.4
252583,14053,0.000168301,217285.28,1291052581
252583,14053,0.000486819,628509.29,1291052581
252584,11030,0.000374136,240460.53,642708677
252584,11020,0.001593935,148731.72,93311060.82
252584,14053,0.019465743,6685242.65,343436287.4
252584,14053,0.001491469,1925565.10,1291052581
252585,11030,0.005925749,3808530.25,642708677
252585,11020,0.052829425,4929569.69,93311060.82
252585,14053,0.000762587,261900.06,343436287.4
