GRIDCODE,CVIDE,Fa,Area VEGxCELDA,AREA ENTIDADxMUN
226166,22005,0.001135711,266471.59,234629741.6
226166,22017,0.006433979,1549269.23,240794866.3
226166,22017,0.012954008,3119258.70,240794866.3
226167,22005,0.000768099,180218.82,234629741.6
226167,22007,0.007547411,1077484.44,142762127
226167,22017,0.022392998,5392119.02,240794866.3
226168,22007,0.023738254,3388923.70,142762127
226168,22007,0.003166869,452108.94,142762127
226168,22017,0.015384275,3704454.46,240794866.3
226168,22017,0.005593931,1346989.96,240794866.3
226169,22007,0.036549153,5217834.82,142762127
226169,22007,0.000222466,31759.74,142762127
226169,22017,0.013336622,3211390.12,240794866.3
226169,22017,0.002238483,539015.31,240794866.3
226170,22007,0.021840067,3117934.45,142762127
226170,22007,0.040756527,5818488.55,142762127
226170,22017,0.00026403,63577.00,240794866.3
226171,22007,0.035043566,5002893.98,142762127
226171,22007,0.01982551,289480.58,14601419.01
226172,22007,0.21967404,3207552.70,14601419.01
227153,14048,0.029709871,8510864.88,286465901.8
227154,14048,0.003870751,1108838.17,286465901.8
227157,11008,0.020178972,1460360.84,72370428.38
227158,11008,0.124360187,9000000.00,72370428.38
227159,11008,0.002940239,1426211.31,485066481.8
227159,11008,0.104653086,7573788.69,72370428.38
227160,11008,0.016871279,8183691.82,485066481.8
227160,11008,0.008319667,602097.88,72370428.38
227161,11008,0.007433112,3605553.31,485066481.8
227161,11008,0.008234897,3994472.49,485066481.8
227162,11008,0.016012667,7767208.15,485066481.8
227163,11008,0.015449158,7493868.91,485066481.8
227164,11008,0.004012244,1946205.15,485066481.8
227167,11012,0.026393641,4337687.71,164345936.1
227168,11012,0.01327459,2181624.88,164345936.1
227168,11012,0.039952496,6566030.30,164345936.1
227169,11012,0.030291203,4978236.16,164345936.1
227169,11001,0.004116472,1915110.71,465231100.1
227169,11012,0.012818407,2106653.13,164345936.1
227170,11012,0.000523409,86020.15,164345936.1
227170,11001,0.016348781,7605961.53,465231100.1
227170,11001,0.002811545,1308018.31,465231100.1
227171,11001,0.009258012,4307115.04,465231100.1
227171,11001,0.009656582,4492542.16,465231100.1
227172,11001,0.009361122,4355084.89,465231100.1
227172,11001,0.002164988,1007219.81,465231100.1
227173,11001,0.004075987,1896276.13,465231100.1
227174,11001,0.00033194,154428.70,465231100.1
227174,11017,0.009723206,5769209.56,593344389.9
227174,11017,0.000686173,407137.13,593344389.9
227175,11017,0.006734391,3995813.19,593344389.9
227175,11017,0.007335418,4352429.01,593344389.9
227176,11017,0.013784855,8179166.63,593344389.9
227177,11017,0.013894697,8244340.42,593344389.9
227178,11017,0.005002595,2968261.54,593344389.9
227179,11017,0.000671859,398643.70,593344389.9
227180,11017,0.010401707,6171794.50,593344389.9
227181,11027,0.002574796,1326209.35,515073504.4
227181,11017,0.012933114,7673790.65,593344389.9
227182,11027,0.016589532,8544828.52,515073504.4
227182,11017,0.000767129,455171.48,593344389.9
227183,11027,0.006254126,3221334.80,515073504.4
227183,11027,0.010066207,5184836.47,515073504.4
227184,11027,0.008378673,4315632.40,515073504.4
227185,11027,2.59132E-05,13347.19,515073504.4
227185,11027,0.010171342,5238988.63,515073504.4
227186,11027,0.013398033,6900971.59,515073504.4
227186,11027,0.004075202,2099028.41,515073504.4
227187,11027,0.017473234,9000000.00,515073504.4
227188,11035,0.004010099,1060639.58,264492094.3
227188,11035,7.37333E-05,19501.88,264492094.3
227188,11027,0.015260641,7860351.83,515073504.4
227188,11027,0.000115531,59506.71,515073504.4
227189,11035,0.011645098,3080036.24,264492094.3
227189,11035,0.01096229,2899439.02,264492094.3
227189,11027,0.00347141,1788031.51,515073504.4
227189,11027,0.002392849,1232493.23,515073504.4
227190,11035,0.0187053,4947404.06,264492094.3
227190,11035,0.01467533,3881508.71,264492094.3
227190,11027,0.000332161,171087.23,515073504.4
227191,11035,0.031847572,8423430.99,264492094.3
227192,11035,0.016123463,4264528.61,264492094.3
227194,11035,0.004444893,1175639.06,264492094.3
227194,11035,0.007792123,85774.97,11007908.1
227195,11007,2.63392E-05,9780.12,371314078.3
227195,11035,0.007322024,1936617.44,264492094.3
227196,11007,0.001711225,635401.90,371314078.3
227196,11035,0.000433411,114633.68,264492094.3
227198,11009,0.003324962,454064.12,136562195.3
227198,11007,0.014819426,5502661.44,371314078.3
227199,11009,0.050294383,6868311.38,136562195.3
227199,11007,0.003386992,1257637.81,371314078.3
227202,11007,0.004112027,1526853.51,371314078.3
227202,11005,0.003106067,1054741.87,339574758.9
227203,11009,0.003371429,460409.70,136562195.3
227203,11007,0.006882517,2555575.30,371314078.3
227203,11005,0.007094904,2409250.32,339574758.9
227204,11005,0.017223241,5848577.98,339574758.9
227205,22014,0.000329778,81754.16,247906986
227205,11005,0.014594361,4955876.68,339574758.9
227206,22014,0.005016219,1243555.66,247906986
227206,11005,0.000610197,207207.34,339574758.9
227207,22014,0.029161285,7229286.19,247906986
227208,22014,0.014931912,3701725.29,247906986
227210,22014,0.010230387,2536184.31,247906986
227211,22014,0.001457804,361399.75,247906986
227215,22011,0.010240361,2723329.33,265940756.1
227216,22011,0.032622065,8675536.54,265940756.1
227217,22011,0.031559448,8392943.54,265940756.1
227218,22011,0.010696685,2844684.63,265940756.1
227219,22005,0.015298783,3589549.41,234629741.6
227220,22005,0.026406131,6195663.71,234629741.6
227221,22005,0.00931976,2186692.93,234629741.6
227222,22005,0.000120566,28288.33,234629741.6
227223,22005,0.003653428,857202.79,234629741.6
227223,22005,0.022648415,5313991.84,234629741.6
227223,22017,0.002553186,614793.99,240794866.3
227224,22005,0.024524674,5754217.96,234629741.6
227224,22005,0.003474438,815206.38,234629741.6
227224,22017,0.003914308,942545.36,240794866.3
227224,22017,0.002807418,676011.86,240794866.3
227225,22005,0.004560456,1070018.50,234629741.6
227225,22017,0.003441953,828804.60,240794866.3
227226,22005,0.006070832,1424397.77,234629741.6
227226,22007,0.001777646,253780.58,142762127
227227,22005,0.007635669,1791555.00,234629741.6
227227,22007,0.048608997,6939523.86,142762127
227228,22007,0.053234619,7599887.46,142762127
227228,22007,0.009807311,1400112.54,142762127
227229,22007,9.0205E-05,12877.86,142762127
227229,22007,0.048288916,6893828.30,142762127
227230,22004,0.007413161,149772.65,20203615.17
227230,22007,0.050348586,7187871.28,142762127
227230,22007,0.113848939,1662356.06,14601419.01
227231,22004,0.14521131,2933793.43,20203615.17
227231,22007,0.407017263,5943029.61,14601419.01
227232,22004,0.024808709,1495204.24,60269327.73
227232,22004,0.053743364,1085810.24,20203615.17
227232,22007,0.002601325,371370.67,142762127
227232,22007,0.20510592,2994837.48,14601419.01
227233,22004,0.047145548,2841430.50,60269327.73
227233,22007,0.004843789,691509.60,142762127
228212,14048,0.02877498,8243050.71,286465901.8
228213,14048,0.006062821,1736791.37,286465901.8
228216,11008,0.003070786,1489535.36,485066481.8
228216,11008,0.001028281,74417.15,72370428.38
228217,11008,0.000223602,108462.05,485066481.8
228217,11008,0.007185259,3485328.49,485066481.8
228217,11008,0.058118295,4206045.92,72370428.38
228218,11008,0.006144941,2980705.00,485066481.8
228218,11008,0.083149871,6017591.77,72370428.38
228219,11008,0.018431379,8940443.97,485066481.8
228219,11008,0.000822933,59556.03,72370428.38
228220,11008,0.012220587,5927797.07,485066481.8
228220,11008,0.006333571,3072202.93,485066481.8
228221,11008,0.018554158,9000000.00,485066481.8
228222,11008,0.017558871,8517219.59,485066481.8
228223,11008,0.017226859,8356171.95,485066481.8
228224,11008,0.00268576,1302772.30,485066481.8
228225,11012,0.0009882,162406.62,164345936.1
228225,11008,0.002191339,1062945.03,485066481.8
228225,11008,0.00416809,2021800.67,485066481.8
228225,11012,0.008668076,1424563.09,164345936.1
228226,11012,0.006053645,994891.96,164345936.1
228226,11026,0.007368934,3022650.85,410188340.7
228226,11008,0.003351671,1625783.23,485066481.8
228226,11008,2.28551E-06,1108.62,485066481.8
228226,11012,0.01552189,2550959.60,164345936.1
228226,11026,0.001348839,553277.88,410188340.7
228227,11012,0.012176454,2001150.68,164345936.1
228227,11026,0.016989201,6968772.25,410188340.7
228227,11012,0.000183011,30077.07,164345936.1
228228,11012,0.006075328,998455.42,164345936.1
228228,11001,0.01275281,5933003.78,465231100.1
228228,11026,0.005042905,2068540.80,410188340.7
228229,11001,0.014050005,6536499.32,465231100.1
228229,11001,0.005295219,2463500.68,465231100.1
228230,11001,0.008239415,3833232.02,465231100.1
228230,11001,0.000492886,229305.88,465231100.1
228233,11017,0.005560296,3299170.69,593344389.9
228234,11017,0.010134889,6013479.38,593344389.9
228234,11017,0.005033368,2986520.62,593344389.9
228235,11017,0.010485888,6221742.63,593344389.9
228236,11017,0.001681253,997562.24,593344389.9
228237,11017,0.003636337,2157599.93,593344389.9
228238,11017,0.002631392,1561321.78,593344389.9
228238,11017,0.005148452,3054805.33,593344389.9
228239,11017,0.009775458,5800213.37,593344389.9
228239,11017,0.005278356,3131882.85,593344389.9
228240,11017,0.005115585,3035303.79,593344389.9
228240,11027,2.59106E-05,13345.87,515073504.4
228240,11017,0.010030179,5951350.34,593344389.9
228241,11027,0.000886556,456641.66,515073504.4
228241,11017,0.000343497,203812.31,593344389.9
228241,11027,0.012953676,6672095.04,515073504.4
228241,11017,0.002810258,1667450.99,593344389.9
228242,11027,0.013140137,6768136.61,515073504.4
228242,11027,0.001420738,731784.47,515073504.4
228244,11027,5.67033E-07,292.06,515073504.4
228245,11027,0.010425276,5369783.52,515073504.4
228246,11027,0.01184512,6101107.30,515073504.4
228247,11035,0.008212653,2172181.85,264492094.3
228247,11027,0.011796145,6075881.90,515073504.4
228248,11035,0.033146695,8767038.84,264492094.3
228248,11027,0.000452287,232961.16,515073504.4
228249,11035,0.03174488,8396269.80,264492094.3
228249,11035,0.002282602,603730.20,264492094.3
228250,11035,0.030127533,7968494.37,264492094.3
228251,11009,0.022152077,707099.72,31920244.99
228251,11035,0.058211678,640788.81,11007908.1
228252,11009,0.085073674,2715572.51,31920244.99
228252,11035,0.316974193,3489222.78,11007908.1
228253,11009,0.139853911,4464171.11,31920244.99
228253,11035,0.343988969,3786598.95,11007908.1
228254,11009,0.135344825,4320239.96,31920244.99
228254,11035,0.273033037,3005522.58,11007908.1
228255,11009,0.087527288,2793892.47,31920244.99
228255,11009,0.001075109,146819.28,136562195.3
228256,11009,0.022576862,3083145.80,136562195.3
228257,11009,0.058961097,8051856.84,136562195.3
228257,11007,0.000436988,162259.71,371314078.3
228258,11009,0.064966205,8871927.55,136562195.3
228259,11009,0.003826953,522617.07,136562195.3
228263,11009,0.000168435,23001.82,136562195.3
228263,11005,0.015374155,5220675.02,339574758.9
228264,22014,0.005297447,1313274.23,247906986
228264,11005,0.018628988,6325934.17,339574758.9
228266,22014,0.004483004,1111367.92,247906986
228267,22014,0.027276562,6762050.24,247906986
228268,22014,0.015585332,3863712.71,247906986
228269,22014,0.025600763,6346607.89,247906986
228274,22011,0.003340036,888251.63,265940756.1
228274,22011,0.000827542,220077.25,265940756.1
228275,22011,0.001492245,396848.77,265940756.1
228275,22011,0.000187544,49875.47,265940756.1
228276,22011,0.010611923,2822142.81,265940756.1
228277,22011,0.001924724,511862.44,265940756.1
228278,22005,2.17689E-05,5107.63,234629741.6
228279,22005,6.2739E-05,14720.43,234629741.6
228279,22005,0.000738641,173307.25,234629741.6
228281,22005,0.001476412,346410.06,234629741.6
228282,22005,0.033912293,7956832.60,234629741.6
228283,22005,0.034063024,7992198.60,234629741.6
228284,22005,0.015840628,3716682.56,234629741.6
228284,22005,0.002083119,488761.76,234629741.6
228285,22005,0.026213613,6150493.20,234629741.6
228285,22005,0.006556039,1538241.67,234629741.6
228286,22005,0.017090278,4009887.55,234629741.6
228286,22005,0.00705765,1655934.62,234629741.6
228286,22007,0.023354778,3334177.84,142762127
228287,22005,0.001429288,335353.36,234629741.6
228287,22007,0.023062208,3292409.85,142762127
228287,22007,0.037630686,5372236.79,142762127
228288,22007,0.061919699,8839787.97,142762127
228289,22004,0.011201944,675133.61,60269327.73
228289,22004,0.044577868,900634.09,20203615.17
228289,22007,0.048755948,6960502.84,142762127
228289,22007,0.031759204,463729.45,14601419.01
228290,22004,0.443463548,8959566.87,20203615.17
228290,22007,0.002769123,40433.13,14601419.01
228291,22004,0.08744175,5270055.46,60269327.73
228291,22004,0.161249075,3257814.25,20203615.17
228292,22004,0.056616989,3412267.84,60269327.73
229271,14048,0.00260334,745768.28,286465901.8
229272,14048,0.002728375,781586.49,286465901.8
229275,11008,0.011773409,5710885.96,485066481.8
229276,11008,0.007888816,3826600.27,485066481.8
229276,11008,3.3429E-05,16215.28,485066481.8
229276,11008,0.006857597,3326390.60,485066481.8
229277,11008,0.01698697,8239809.58,485066481.8
229277,11008,0.001567188,760190.42,485066481.8
229278,11008,0.017900921,8683136.69,485066481.8
229279,11008,0.018264791,8859638.07,485066481.8
229279,11008,0.000289366,140361.93,485066481.8
229280,11008,0.001041435,505165.34,485066481.8
229280,11008,0.015712966,7621832.99,485066481.8
229281,11008,0.018554158,9000000.00,485066481.8
229282,11008,0.018418886,8934384.36,485066481.8
229283,11008,0.016441353,7975149.16,485066481.8
229284,11008,0.00649835,3152131.77,485066481.8
229284,11008,0.012055808,5847868.23,485066481.8
229285,11026,0.016141186,6620926.43,410188340.7
229285,11008,0.002708654,1313877.40,485066481.8
229285,11008,0.000969022,470040.06,485066481.8
229285,11026,0.001450934,595156.11,410188340.7
229286,11026,0.020108631,8248326.06,410188340.7
229286,11026,0.001832509,751673.94,410188340.7
229287,11001,0.006342841,2950887.07,465231100.1
229287,11001,0.005366996,2496893.46,465231100.1
229287,11026,0.004551857,1867118.64,410188340.7
229287,11026,0.004108115,1685100.83,410188340.7
229288,11001,0.008316697,3869186.04,465231100.1
229288,11001,0.001027087,477832.84,465231100.1
229289,11001,4.48591E-08,20.87,465231100.1
229292,11017,0.000598857,355328.39,593344389.9
229293,11017,0.00526373,3123204.92,593344389.9
229293,11017,0.000610705,362358.42,593344389.9
229293,11017,0.004882985,2897291.73,593344389.9
229294,11017,0.011866808,7041103.91,593344389.9
229295,11017,0.002948742,1749619.79,593344389.9
229296,11017,0.010359696,6146867.34,593344389.9
229297,11017,0.001074428,637505.91,593344389.9
229297,11017,0.012198486,7237903.13,593344389.9
229298,11017,0.005481306,3252302.04,593344389.9
229298,11017,0.007050722,4183506.43,593344389.9
229299,11017,0.015168257,9000000.00,593344389.9
229300,11027,0.003249786,1673878.48,515073504.4
229300,11017,0.011772098,6984908.36,593344389.9
229300,11017,0.000575068,341213.17,593344389.9
229301,11027,0.007556882,3892349.71,515073504.4
229301,11017,0.002493338,1479408.18,593344389.9
229302,11027,0.004496465,2316010.20,515073504.4
229303,11027,0.003149841,1622399.44,515073504.4
229306,11035,0.022255252,5886338.32,264492094.3
229307,11035,0.032398535,8569156.44,264492094.3
229308,11035,0.031012534,8202570.01,264492094.3
229309,11035,0.023213427,6139767.96,264492094.3
229310,11009,0.015569549,496983.83,31920244.99
229311,11009,0.197721762,6311327.10,31920244.99
229312,11009,0.119995756,3830293.93,31920244.99
229313,11009,0.128094715,4088814.67,31920244.99
229314,11009,0.068666444,2191849.71,31920244.99
229314,11009,0.004681025,639251.05,136562195.3
229315,11009,0.037572855,5131031.55,136562195.3
229316,11009,0.05425095,7408628.78,136562195.3
229317,11009,0.006556618,895386.15,136562195.3
229317,11009,0.048066397,6564052.75,136562195.3
229318,11009,0.004014028,548164.47,136562195.3
229318,11009,0.02963993,4047693.87,136562195.3
229319,11009,0.001112891,151978.84,136562195.3
229320,11009,0.001006583,137461.22,136562195.3
229321,11009,0.01781727,2433165.51,136562195.3
229322,11009,0.008633368,1178991.65,136562195.3
229322,11005,0.004330176,1470418.35,339574758.9
229322,11003,0.003837285,2574609.31,670945555.9
229323,22014,0.016668057,4132127.79,247906986
229323,11005,0.005107353,1734328.06,339574758.9
229323,11003,0.004373338,2934271.86,670945555.9
229324,22014,0.029252123,7251805.58,247906986
229324,11003,2.89712E-05,19438.11,670945555.9
229325,22014,0.001724222,427446.80,247906986
229326,22014,0.027253093,6756232.22,247906986
229327,22014,0.020290249,5030094.42,247906986
229328,22014,0.000836432,207357.24,247906986
229330,22011,0.002788265,741513.36,265940756.1
229331,22011,0.005893376,1567288.88,265940756.1
229331,22011,0.007935051,2110253.48,265940756.1
229332,22011,0.013486347,3586569.34,265940756.1
229333,22011,0.024798134,6594834.60,265940756.1
229334,22011,0.028813096,7662576.59,265940756.1
229335,22011,0.022461175,1122640.42,49981374.92
229335,22011,0.001988917,528933.99,265940756.1
229336,22011,0.030395628,1519215.28,49981374.92
229337,22011,0.023061301,1152635.54,49981374.92
229337,22011,0.023571037,6268499.46,265940756.1
229338,22005,0.030215886,7089545.49,234629741.6
229338,22011,0.003887946,1033963.38,265940756.1
229339,22005,0.007124444,1671606.45,234629741.6
229342,22005,0.001548301,363277.53,234629741.6
229342,22005,0.000956169,224345.75,234629741.6
229343,22005,0.015056825,3532779.07,234629741.6
229343,22005,0.019107038,4483079.33,234629741.6
229343,22005,0.001291433,303008.65,234629741.6
229344,22005,0.00048564,113945.49,234629741.6
229344,22005,0.035362531,8297101.42,234629741.6
229344,22007,5.0111E-08,7.15,142762127
229345,22005,0.00143618,336970.46,234629741.6
229345,22005,0.023558887,5527615.67,234629741.6
229345,22007,0.000410279,58572.25,142762127
229345,22007,0.013376195,1909614.11,142762127
229346,22005,0.000749785,175921.75,234629741.6
229346,22007,0.00620888,886392.98,142762127
229346,22007,0.055600778,7937685.27,142762127
229347,22007,0.06304193,9000000.00,142762127
229348,22004,0.027437951,1653666.86,60269327.73
229348,22004,0.000771856,15594.29,20203615.17
229348,22007,0.050523887,7212897.61,142762127
229349,22004,0.090704261,5466684.84,60269327.73
229349,22004,0.127948271,2585017.62,20203615.17
229349,22007,0.003611957,515650.65,142762127
229350,22004,0.131316658,7914366.72,60269327.73
229350,22004,0.004056666,81959.32,20203615.17
229351,22004,0.023932586,1442400.86,60269327.73
230330,14048,0.002168602,621230.40,286465901.8
230332,11008,0.003144953,1525511.37,485066481.8
230333,11008,5.38606E-05,26125.97,485066481.8
230334,11008,0.001376133,667515.96,485066481.8
230334,11008,0.006747793,3273128.44,485066481.8
230334,11008,0.000116696,56605.10,485066481.8
230335,11008,0.016109528,7814192.15,485066481.8
230335,11008,0.002412561,1170252.71,485066481.8
230335,11008,3.20681E-05,15555.14,485066481.8
230336,11008,0.009282188,4502478.45,485066481.8
230336,11008,0.009271969,4497521.55,485066481.8
230337,11008,0.018386925,8918881.17,485066481.8
230338,11008,0.014063235,6821604.14,485066481.8
230338,11008,0.004490922,2178395.86,485066481.8
230339,11008,9.07244E-05,44007.37,485066481.8
230339,11008,0.018463433,8955992.63,485066481.8
230340,11008,0.018554158,9000000.00,485066481.8
230341,11008,0.018554158,9000000.00,485066481.8
230342,11008,0.018554158,9000000.00,485066481.8
230343,11008,0.018554158,9000000.00,485066481.8
230344,11026,0.013414543,5502489.11,410188340.7
230344,11008,0.007097028,3442530.36,485066481.8
230344,11026,0.000134037,54980.53,410188340.7
230345,11001,6.95725E-06,3236.73,465231100.1
230345,11026,0.02133991,8753382.41,410188340.7
230345,11026,0.000582219,238819.57,410188340.7
230345,11026,1.112E-05,4561.29,410188340.7
230346,11001,0.004408283,2050870.32,465231100.1
230346,11001,0.011417943,5311982.29,465231100.1
230346,11026,0.003774103,1548092.86,410188340.7
230346,11026,0.000217106,89054.52,410188340.7
230347,11001,0.004485281,2086692.20,465231100.1
230347,11001,0.003936974,1831602.81,465231100.1
230347,11026,0.000335737,137715.27,410188340.7
230348,11001,0.002574342,1197663.85,465231100.1
230348,11026,0.012601584,5169022.75,410188340.7
230349,11001,0.008187189,3808934.93,465231100.1
230349,11017,0.000469499,278574.80,593344389.9
230349,11026,0.008937393,3666014.39,410188340.7
230349,11026,2.11615E-08,8.68,410188340.7
230350,11001,7.5275E-05,35020.29,465231100.1
230350,11017,0.002142002,1270945.15,593344389.9
230350,11026,0.002140072,877832.49,410188340.7
230350,11017,0.00138294,820559.44,593344389.9
230350,11026,0.00384618,1577658.18,410188340.7
230351,11017,0.005211651,3092303.96,593344389.9
230351,11017,0.000160232,95072.55,593344389.9
230352,11017,0.014498357,8602518.79,593344389.9
230352,11017,0.000668847,396856.61,593344389.9
230353,11017,0.00015506,92004.25,593344389.9
230353,11017,0.015013196,8907995.75,593344389.9
230354,11017,0.015168257,9000000.00,593344389.9
230355,11017,0.001651637,979989.61,593344389.9
230355,11017,0.007120894,4225142.50,593344389.9
230356,11017,0.001555179,922756.51,593344389.9
230356,11017,0.004037952,2395896.43,593344389.9
230357,11017,4.89025E-05,29016.04,593344389.9
230357,11017,0.001364341,809523.94,593344389.9
230358,11017,0.008304303,4927311.77,593344389.9
230359,11017,0.008895014,5277806.73,593344389.9
230360,11017,0.001512489,897426.89,593344389.9
230361,11027,0.005867944,3022422.65,515073504.4
230361,11017,0.0003945,234074.45,593344389.9
230362,11027,0.017104169,8809904.32,515073504.4
230363,11027,0.001389309,715596.10,515073504.4
230365,11035,0.00406219,1074417.07,264492094.3
230366,11035,0.000112837,29844.51,264492094.3
230367,11035,0.001409816,372885.31,264492094.3
230368,11035,0.005078464,1343213.50,264492094.3
230375,11009,0.000175272,23935.59,136562195.3
230375,11009,0.034096503,4656293.37,136562195.3
230376,11009,0.051722477,7063334.96,136562195.3
230376,11009,0.014155063,1933046.48,136562195.3
230377,11009,0.062443947,8527482.54,136562195.3
230377,11009,0.000795962,108698.32,136562195.3
230378,11009,0.0618942,8452407.88,136562195.3
230379,11009,0.054602486,7456635.38,136562195.3
230380,11009,0.044549522,6083780.50,136562195.3
230380,11003,9.95751E-05,66809.47,670945555.9
230381,11009,0.016387603,2237926.99,136562195.3
230381,11003,0.008938331,5997133.72,670945555.9
230382,11003,0.008195526,5498751.82,670945555.9
230383,22014,0.000621961,154188.56,247906986
230383,11003,0.001241487,832970.20,670945555.9
230384,22014,0.005788473,1435002.87,247906986
230385,22014,0.036159831,8964274.80,247906986
230386,22014,0.017624002,4369113.26,247906986
230387,22014,0.020605478,5108241.84,247906986
230388,22014,0.025162573,6237977.72,247906986
230389,22011,0.012116476,3222264.90,265940756.1
230389,22014,3.60306E-05,8932.23,247906986
230390,22011,0.018549534,4933077.10,265940756.1
230390,22011,0.01529259,4066922.90,265940756.1
230391,22011,0.001776831,472531.72,265940756.1
230391,22011,0.032065293,8527468.28,265940756.1
230392,22011,0.004842775,1287891.19,265940756.1
230392,22011,0.028999349,7712108.81,265940756.1
230393,22011,0.054872124,2742584.22,49981374.92
230393,22011,0.02352936,6257415.78,265940756.1
230394,22011,0.150041905,7499300.70,49981374.92
230394,22011,0.005449,1449111.31,265940756.1
230395,22011,0.168399171,8416822.09,49981374.92
230396,22005,0.022905468,375390.11,16388667.66
230396,22005,0.016269667,3817347.88,234629741.6
230396,22011,0.046631678,2330715.38,49981374.92
230396,22011,0.0093124,2476546.63,265940756.1
230397,22005,0.02111921,4955194.77,234629741.6
230397,22011,0.00089563,238184.53,265940756.1
230398,22005,0.004578058,1074148.64,234629741.6
230400,22005,0.002699263,633327.42,234629741.6
230401,22005,0.021357217,5011038.36,234629741.6
230401,22005,0.002593809,608584.66,234629741.6
230402,22005,0.006909119,1621084.87,234629741.6
230402,22005,0.018975368,4452185.59,234629741.6
230403,22005,0.000953376,223690.35,234629741.6
230404,22007,0.014761742,2107417.62,142762127
230405,22007,0.056570848,8076174.52,142762127
230406,22007,0.028333003,4044879.73,142762127
230407,22004,0.000861994,51951.78,60269327.73
230407,22007,0.002391801,341458.54,142762127
230408,22004,0.025484001,1535903.62,60269327.73
230409,22004,0.120554275,7265725.12,60269327.73
230410,22004,5.17777E-06,312.06,60269327.73
231390,11008,0.000322681,156521.61,485066481.8
231391,11008,0.013399986,6499884.10,485066481.8
231392,11008,0.015087095,7318243.87,485066481.8
231393,11008,0.016207083,7861512.50,485066481.8
231393,11008,0.002347075,1138487.50,485066481.8
231394,11008,0.00010486,50864.12,485066481.8
231394,11008,0.018418854,8934368.73,485066481.8
231394,11008,3.04436E-05,14767.15,485066481.8
231395,11008,0.009788559,4748101.75,485066481.8
231395,11008,0.005585753,2709461.37,485066481.8
231395,11008,0.003179846,1542436.88,485066481.8
231396,11008,0.018176269,8816698.79,485066481.8
231396,11008,0.000377889,183301.21,485066481.8
231397,11008,0.003503339,1699352.46,485066481.8
231397,11008,0.015050818,7300647.54,485066481.8
231398,11008,0.018554158,9000000.00,485066481.8
231399,11008,0.018554158,9000000.00,485066481.8
231400,11008,0.018554158,9000000.00,485066481.8
231401,11026,1.09234E-06,448.07,410188340.7
231401,11026,0.004824805,1979078.82,410188340.7
231401,11008,0.001241391,602157.19,485066481.8
231401,11008,0.013231827,6418315.92,485066481.8
231402,11026,0.003457786,1418343.34,410188340.7
231402,11008,0.00140515,681591.39,485066481.8
231402,11008,0.012378122,6004211.96,485066481.8
231402,11026,0.002184005,895853.31,410188340.7
231403,11026,0.000500254,205198.56,410188340.7
231403,11008,0.005690154,2760102.87,485066481.8
231403,11008,0.004213897,2044020.04,485066481.8
231403,11026,0.009728893,3990678.53,410188340.7
231404,11026,0.013207891,5417722.95,410188340.7
231404,11026,0.008733249,3582277.05,410188340.7
231405,11001,0.000511984,238190.70,465231100.1
231405,11026,0.020921559,8581779.53,410188340.7
231405,11026,0.000438895,180029.77,410188340.7
231406,11001,0.005067065,2357356.35,465231100.1
231406,11026,0.016194131,6642643.65,410188340.7
231407,11026,0.021412487,8783152.50,410188340.7
231407,11026,0.000528654,216847.50,410188340.7
231408,11026,0.008888551,3645980.16,410188340.7
231408,11026,0.013052589,5354019.84,410188340.7
231409,11017,0.000300619,178370.43,593344389.9
231409,11026,0.019792138,8118504.13,410188340.7
231410,11017,0.000214014,126984.06,593344389.9
231410,11017,0.009179249,5446455.82,593344389.9
231410,11026,0.008035965,3296259.33,410188340.7
231411,11017,0.001143667,678588.52,593344389.9
231411,11017,0.013546875,8037962.51,593344389.9
231411,11026,0.000691022,283448.97,410188340.7
231412,11017,0.015168257,9000000.00,593344389.9
231413,11017,0.015168257,9000000.00,593344389.9
231414,11017,0.001474169,874689.98,593344389.9
231414,11017,0.013694088,8125310.02,593344389.9
231415,11017,0.00802158,4759559.48,593344389.9
231415,11017,0.004923229,2921170.19,593344389.9
231416,11017,0.000883413,524167.98,593344389.9
231416,11017,0.00012041,71444.36,593344389.9
231417,11017,0.013325921,7906860.18,593344389.9
231418,11017,0.003146574,1867002.09,593344389.9
231420,11027,0.000946264,487395.34,515073504.4
231420,11017,5.16759E-06,3066.16,593344389.9
231421,11027,0.013985459,7203539.19,515073504.4
231421,11017,0.00189828,1126333.74,593344389.9
231422,11027,0.003269788,1684180.92,515073504.4
231433,11009,0.012653742,1728022.84,136562195.3
231434,11009,0.025150835,3434653.26,136562195.3
231434,11003,0.001343878,901669.17,670945555.9
231434,11009,0.025989097,3549128.19,136562195.3
231435,11009,0.039857068,5442968.70,136562195.3
231435,11003,6.04207E-07,405.39,670945555.9
231436,11009,0.000503896,68813.14,136562195.3
231437,11009,0.01667497,2277170.48,136562195.3
231438,11009,0.042657763,5825437.82,136562195.3
231439,11009,0.021565493,2945031.09,136562195.3
231439,11003,0.000228869,153558.83,670945555.9
231440,11009,0.00547055,747070.35,136562195.3
231440,11003,0.011592962,7778246.33,670945555.9
231441,11003,0.002755202,1848590.47,670945555.9
231443,22014,2.36495E-08,5.86,247906986
231444,22014,0.031326012,7765937.24,247906986
231445,22014,0.031143301,7720641.79,247906986
231445,22014,0.005160638,1279358.21,247906986
231446,22014,0.015986371,3963133.05,247906986
231446,22014,0.020317568,5036866.95,247906986
231447,22011,0.000238921,63538.90,265940756.1
231447,22011,3.89439E-05,10356.78,265940756.1
